year,drug,intent,nature,sex,jurisdiction,age_group,n,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
1997,Amphetamines,Accidental,Underlying,All,AUS,35-44,0,2845815,0,0,0.12962472263209843,0,0,1.2962472263209843
1998,Amphetamines,Accidental,Underlying,All,AUS,35-44,1,2881490,0.03470426758378478,8.776558931379126e-4,0.193359799531911,0.3470426758378478,0.008776558931379125,1.9335979953191098
1999,Amphetamines,Accidental,Underlying,All,AUS,35-44,2,2913704,0.06864115229275176,0.008312568442756636,0.24795562622900172,0.6864115229275176,0.08312568442756636,2.4795562622900174
2e3,Amphetamines,Accidental,Underlying,All,AUS,35-44,2,2936641,0.06810502203027201,0.008247642092422527,0.24601893795188015,0.6810502203027201,0.08247642092422527,2.4601893795188015
2001,Amphetamines,Accidental,Underlying,All,AUS,35-44,4,2953197,0.13544643313669896,0.03690539955252204,0.3467966664879256,1.3544643313669895,0.3690539955252204,3.467966664879256
2002,Amphetamines,Accidental,Underlying,All,AUS,35-44,3,2966659,0.1011238568369334,0.020854139888650303,0.295526940861007,1.011238568369334,0.20854139888650303,2.95526940861007
2003,Amphetamines,Accidental,Underlying,All,AUS,35-44,7,2972788,0.23546919591978976,0.0946706436322832,0.48515654296991667,2.354691959197898,0.9467064363228319,4.851565429699167
2004,Amphetamines,Accidental,Underlying,All,AUS,35-44,1,2981621,0.03353880322146913,8.481818042997296e-4,0.18686624784075714,0.33538803221469127,0.008481818042997295,1.8686624784075714
2005,Amphetamines,Accidental,Underlying,All,AUS,35-44,7,2996044,0.23364142849704478,0.0939357877729192,0.48139064348269006,2.3364142849704477,0.939357877729192,4.813906434826901
2006,Amphetamines,Accidental,Underlying,All,AUS,35-44,5,3025272,0.16527439516182346,0.05366412220449226,0.38569497123241836,1.6527439516182345,0.5366412220449226,3.856949712324184
2007,Amphetamines,Accidental,Underlying,All,AUS,35-44,8,3059917,0.2614449999787576,0.11287336949061204,0.5151508717789856,2.614449999787576,1.1287336949061204,5.151508717789856
2008,Amphetamines,Accidental,Underlying,All,AUS,35-44,2,3088962,0.06474666894574942,0.007840939422995097,0.2338874029418126,0.6474666894574942,0.07840939422995097,2.338874029418126
2009,Amphetamines,Accidental,Underlying,All,AUS,35-44,7,3116343,0.22462225756279072,0.09030962039234061,0.4628077041142302,2.246222575627907,0.9030962039234061,4.628077041142302
2010,Amphetamines,Accidental,Underlying,All,AUS,35-44,5,3137648,0.15935503281438834,0.05174212222334331,0.3718811660869036,1.5935503281438834,0.5174212222334331,3.7188116608690356
2011,Amphetamines,Accidental,Underlying,All,AUS,35-44,6,3161154,0.18980410318510266,0.06965466095144969,0.4131237676564812,1.8980410318510266,0.6965466095144969,4.131237676564812
2012,Amphetamines,Accidental,Underlying,All,AUS,35-44,6,3192465,0.1879425459636989,0.06897150323819337,0.4090719399029766,1.8794254596369888,0.6897150323819337,4.090719399029766
2013,Amphetamines,Accidental,Underlying,All,AUS,35-44,14,3214188,0.4355687968469797,0.23812962390675482,0.7308102766060498,4.3556879684697964,2.3812962390675483,7.3081027660604985
2014,Amphetamines,Accidental,Underlying,All,AUS,35-44,23,3221600,0.7139309659796375,0.4525713300327787,1.0712474449984555,7.139309659796375,4.525713300327787,10.712474449984555
2015,Amphetamines,Accidental,Underlying,All,AUS,35-44,32,3231643,0.9902083862604873,0.6773017944617254,1.3978795326169462,9.902083862604874,6.773017944617255,13.978795326169461
2016,Amphetamines,Accidental,Underlying,All,AUS,35-44,31,3236348,0.9578697964495784,0.6508259806734699,1.359619345772914,9.578697964495785,6.508259806734698,13.59619345772914
1997,Amphetamines,Accidental,Any mention,All,AUS,35-44,5,2845815,0.17569659306736382,0.057048179980015816,0.41001688339201275,1.7569659306736383,0.5704817998001581,4.100168833920128
1998,Amphetamines,Accidental,Any mention,All,AUS,35-44,9,2881490,0.312338408254063,0.14282128126869256,0.5929156293757564,3.12338408254063,1.4282128126869256,5.929156293757564
1999,Amphetamines,Accidental,Any mention,All,AUS,35-44,15,2913704,0.5148086421956383,0.2881344660304848,0.8490985919039534,5.148086421956383,2.881344660304848,8.490985919039534
2e3,Amphetamines,Accidental,Any mention,All,AUS,35-44,18,2936641,0.612945198272448,0.3632694145122499,0.9687181735900817,6.12945198272448,3.632694145122499,9.687181735900817
2001,Amphetamines,Accidental,Any mention,All,AUS,35-44,9,2953197,0.3047544745575727,0.1393534172501614,0.5785189599237532,3.047544745575727,1.393534172501614,5.785189599237532
2002,Amphetamines,Accidental,Any mention,All,AUS,35-44,11,2966659,0.3707874750687558,0.18509550555236137,0.66344027248481,3.7078747506875582,1.8509550555236136,6.6344027248480995
2003,Amphetamines,Accidental,Any mention,All,AUS,35-44,11,2972788,0.37002302215966965,0.1847138939629946,0.662072457009889,3.7002302215966965,1.847138939629946,6.62072457009889
2004,Amphetamines,Accidental,Any mention,All,AUS,35-44,13,2981621,0.43600444187909865,0.2321539748850817,0.7455803420406801,4.360044418790986,2.321539748850817,7.455803420406801
2005,Amphetamines,Accidental,Any mention,All,AUS,35-44,24,2996044,0.801056326275582,0.5132520677996276,1.1919083204844396,8.01056326275582,5.132520677996276,11.919083204844396
2006,Amphetamines,Accidental,Any mention,All,AUS,35-44,20,3025272,0.6610975806472938,0.403816344321595,1.0210115949606196,6.610975806472938,4.03816344321595,10.210115949606195
2007,Amphetamines,Accidental,Any mention,All,AUS,35-44,23,3059917,0.7516543749389282,0.47648475329023626,1.127851104721803,7.516543749389282,4.764847532902363,11.278511047218029
2008,Amphetamines,Accidental,Any mention,All,AUS,35-44,21,3088962,0.6798400239303688,0.4208325141045,1.0392076728745263,6.798400239303688,4.208325141045,10.392076728745263
2009,Amphetamines,Accidental,Any mention,All,AUS,35-44,24,3116343,0.7701334545009968,0.49343919402282344,1.1458975382804402,7.701334545009968,4.934391940228235,11.458975382804402
2010,Amphetamines,Accidental,Any mention,All,AUS,35-44,29,3137648,0.9242591903234524,0.6189918402846049,1.3273896927508821,9.242591903234525,6.1899184028460486,13.273896927508822
2011,Amphetamines,Accidental,Any mention,All,AUS,35-44,26,3161154,0.8224844471354448,0.53727413594013,1.2051306602933693,8.224844471354448,5.372741359401299,12.051306602933693
2012,Amphetamines,Accidental,Any mention,All,AUS,35-44,44,3192465,1.3782453370671253,1.0014351096004974,1.8502300347303244,13.782453370671252,10.014351096004974,18.502300347303244
2013,Amphetamines,Accidental,Any mention,All,AUS,35-44,57,3214188,1.7733872443055603,1.3431462635542728,2.297629317154021,17.733872443055603,13.431462635542728,22.97629317154021
2014,Amphetamines,Accidental,Any mention,All,AUS,35-44,86,3221600,2.66948100322821,2.1352402530151573,3.2967873199182116,26.6948100322821,21.352402530151572,32.967873199182115
2015,Amphetamines,Accidental,Any mention,All,AUS,35-44,102,3231643,3.156289231205303,2.5735761653246993,3.8315197864992885,31.56289231205303,25.735761653246993,38.31519786499288
2016,Amphetamines,Accidental,Any mention,All,AUS,35-44,132,3236348,4.078671391333689,3.41259061669329,4.836783882907074,40.78671391333689,34.1259061669329,48.36783882907074
1997,Amphetamines,All,Any mention,All,AUS,35-44,7,2845815,0.24597523029430937,0.09889460605918793,0.5068029893237799,2.4597523029430937,0.9889460605918793,5.0680298932377985
1998,Amphetamines,All,Any mention,All,AUS,35-44,9,2881490,0.312338408254063,0.14282128126869256,0.5929156293757564,3.12338408254063,1.4282128126869256,5.929156293757564
1999,Amphetamines,All,Any mention,All,AUS,35-44,17,2913704,0.58344979448839,0.33988095894152354,0.9341596421700016,5.8344979448839,3.3988095894152353,9.341596421700016
2e3,Amphetamines,All,Any mention,All,AUS,35-44,21,2936641,0.715102731317856,0.4426607285103165,1.0931104658750737,7.1510273131785596,4.426607285103165,10.931104658750737
2001,Amphetamines,All,Any mention,All,AUS,35-44,9,2953197,0.3047544745575727,0.1393534172501614,0.5785189599237532,3.047544745575727,1.393534172501614,5.785189599237532
2002,Amphetamines,All,Any mention,All,AUS,35-44,14,2966659,0.4719113319056892,0.2579984351439126,0.7917868623740868,4.719113319056892,2.579984351439126,7.917868623740868
2003,Amphetamines,All,Any mention,All,AUS,35-44,11,2972788,0.37002302215966965,0.1847138939629946,0.662072457009889,3.7002302215966965,1.847138939629946,6.62072457009889
2004,Amphetamines,All,Any mention,All,AUS,35-44,13,2981621,0.43600444187909865,0.2321539748850817,0.7455803420406801,4.360044418790986,2.321539748850817,7.455803420406801
2005,Amphetamines,All,Any mention,All,AUS,35-44,28,2996044,0.9345657139881791,0.6210121280646503,1.350708682796271,9.34565713988179,6.210121280646503,13.507086827962711
2006,Amphetamines,All,Any mention,All,AUS,35-44,22,3025272,0.7272073387120233,0.4557360313513588,1.1010006656735691,7.2720733871202325,4.5573603135135885,11.01000665673569
2007,Amphetamines,All,Any mention,All,AUS,35-44,31,3059917,1.0130993749176855,0.6883517954574006,1.4380133024697987,10.130993749176856,6.883517954574005,14.380133024697987
2008,Amphetamines,All,Any mention,All,AUS,35-44,31,3088962,1.003573368659116,0.6818793371043809,1.4244919006622545,10.03573368659116,6.8187933710438084,14.244919006622546
2009,Amphetamines,All,Any mention,All,AUS,35-44,28,3116343,0.8984890302511629,0.597039433789967,1.2985677907854403,8.984890302511628,5.970394337899671,12.985677907854402
2010,Amphetamines,All,Any mention,All,AUS,35-44,35,3137648,1.1154852297007185,0.7769763754345256,1.5513700718860552,11.154852297007185,7.769763754345256,15.513700718860552
2011,Amphetamines,All,Any mention,All,AUS,35-44,29,3161154,0.9173864987279962,0.6143890837603325,1.3175193662442324,9.173864987279961,6.143890837603325,13.175193662442323
2012,Amphetamines,All,Any mention,All,AUS,35-44,52,3192465,1.628835398352057,1.2164921765690673,2.1360005982922625,16.28835398352057,12.164921765690673,21.360005982922626
2013,Amphetamines,All,Any mention,All,AUS,35-44,62,3214188,1.9289475288937674,1.4789130020377645,2.4728234674829603,19.289475288937673,14.789130020377645,24.728234674829604
2014,Amphetamines,All,Any mention,All,AUS,35-44,102,3221600,3.1661286317357837,2.5815990190086935,3.8434641474428615,31.66128631735784,25.815990190086936,38.434641474428616
2015,Amphetamines,All,Any mention,All,AUS,35-44,111,3231643,3.4347853398410657,2.8256007187654886,4.136368139053766,34.347853398410656,28.256007187654888,41.36368139053766
2016,Amphetamines,All,Any mention,All,AUS,35-44,147,3236348,4.542156776712517,3.837583338891823,5.338627575835931,45.42156776712517,38.37583338891823,53.386275758359304
1997,Amphetamines,All,Underlying,All,AUS,35-44,4,2845815,0.14055727445389107,0.0382979621803629,0.3598824502232726,1.4055727445389108,0.38297962180362904,3.598824502232726
1998,Amphetamines,All,Underlying,All,AUS,35-44,4,2881490,0.13881707033513913,0.03782380478235547,0.3554268364915868,1.3881707033513913,0.3782380478235547,3.5542683649158677
1999,Amphetamines,All,Underlying,All,AUS,35-44,5,2913704,0.1716028807318794,0.05571896332291431,0.4004635326753304,1.7160288073187941,0.55718963322914306,4.004635326753304
2e3,Amphetamines,All,Underlying,All,AUS,35-44,2,2936641,0.06810502203027201,0.008247642092422527,0.24601893795188015,0.6810502203027201,0.08247642092422527,2.4601893795188015
2001,Amphetamines,All,Underlying,All,AUS,35-44,4,2953197,0.13544643313669896,0.03690539955252204,0.3467966664879256,1.3544643313669895,0.3690539955252204,3.467966664879256
2002,Amphetamines,All,Underlying,All,AUS,35-44,1,2966659,0.0337079522789778,8.524595106879369e-4,0.18780868605161774,0.337079522789778,0.00852459510687937,1.8780868605161773
2003,Amphetamines,All,Underlying,All,AUS,35-44,7,2972788,0.23546919591978976,0.0946706436322832,0.48515654296991667,2.354691959197898,0.9467064363228319,4.851565429699167
2004,Amphetamines,All,Underlying,All,AUS,35-44,1,2981621,0.03353880322146913,8.481818042997296e-4,0.18686624784075714,0.33538803221469127,0.008481818042997295,1.8686624784075714
2005,Amphetamines,All,Underlying,All,AUS,35-44,9,2996044,0.30039612235334323,0.1373604972967436,0.5702454492957875,3.003961223533432,1.373604972967436,5.702454492957875
2006,Amphetamines,All,Underlying,All,AUS,35-44,6,3025272,0.19832927419418817,0.07278324398114253,0.43167948224898656,1.9832927419418818,0.7278324398114253,4.316794822489865
2007,Amphetamines,All,Underlying,All,AUS,35-44,10,3059917,0.326806249973447,0.1567162961348615,0.6010084070489995,3.26806249973447,1.5671629613486149,6.010084070489995
2008,Amphetamines,All,Underlying,All,AUS,35-44,8,3088962,0.25898667578299767,0.11181203982166342,0.5103069931327541,2.5898667578299768,1.1181203982166341,5.103069931327541
2009,Amphetamines,All,Underlying,All,AUS,35-44,8,3116343,0.2567111515003323,0.11082963016317687,0.5058233031862469,2.5671115150033232,1.1082963016317686,5.0582330318624695
2010,Amphetamines,All,Underlying,All,AUS,35-44,6,3137648,0.191226039377266,0.07017648572603397,0.41621872517961106,1.91226039377266,0.7017648572603397,4.1621872517961105
2011,Amphetamines,All,Underlying,All,AUS,35-44,7,3161154,0.22143812038261976,0.08902943461227385,0.45624716450462477,2.2143812038261976,0.8902943461227385,4.562471645046248
2012,Amphetamines,All,Underlying,All,AUS,35-44,6,3192465,0.1879425459636989,0.06897150323819337,0.4090719399029766,1.8794254596369888,0.6897150323819337,4.090719399029766
2013,Amphetamines,All,Underlying,All,AUS,35-44,14,3214188,0.4355687968469797,0.23812962390675482,0.7308102766060498,4.3556879684697964,2.3812962390675483,7.3081027660604985
2014,Amphetamines,All,Underlying,All,AUS,35-44,28,3221600,0.8691333498882543,0.5775327974346062,1.256140627278269,8.691333498882543,5.7753279743460615,12.561406272782689
2015,Amphetamines,All,Underlying,All,AUS,35-44,36,3231643,1.113984434543048,0.7802201055233454,1.5422240804589156,11.13984434543048,7.802201055233454,15.422240804589155
2016,Amphetamines,All,Underlying,All,AUS,35-44,34,3236348,1.050566873525344,0.7275480865756521,1.46806218498609,10.50566873525344,7.275480865756521,14.6806218498609
1997,Amphetamines,Accidental,Underlying,All,AUS,45-54,0,2376709,0,0,0.15520956921409612,0,0,1.5520956921409612
1998,Amphetamines,Accidental,Underlying,All,AUS,45-54,0,2460560,0,0,0.14992033522339024,0,0,1.4992033522339023
1999,Amphetamines,Accidental,Underlying,All,AUS,45-54,0,2525485,0,0,0.14606619324100723,0,0,1.4606619324100723
2e3,Amphetamines,Accidental,Underlying,All,AUS,45-54,2,2583189,0.07742368057466953,0.009376148598470257,0.279681161527843,0.7742368057466953,0.093761485984702575,2.79681161527843
2001,Amphetamines,Accidental,Underlying,All,AUS,45-54,0,2642230,0,0,0.13961236532673732,0,0,1.3961236532673733
2002,Amphetamines,Accidental,Underlying,All,AUS,45-54,3,2659000,0.11282437006393381,0.023267063477970445,0.32972081942375864,1.128243700639338,0.23267063477970445,3.2972081942375864
2003,Amphetamines,Accidental,Underlying,All,AUS,45-54,0,2693054,0,0,0.13697756526132232,0,0,1.3697756526132232
2004,Amphetamines,Accidental,Underlying,All,AUS,45-54,3,2734333,0.10971597095159952,0.022626037789809587,0.3206367545020209,1.0971597095159953,0.2262603778980959,3.2063675450202087
2005,Amphetamines,Accidental,Underlying,All,AUS,45-54,5,2776548,0.18007972489580587,0.0584713703166049,0.42024564207434584,1.8007972489580588,0.584713703166049,4.2024564207434585
2006,Amphetamines,Accidental,Underlying,All,AUS,45-54,1,2825567,0.03539112680746909,8.950262653541623e-4,0.19718673411503115,0.35391126807469087,0.008950262653541622,1.9718673411503116
2007,Amphetamines,Accidental,Underlying,All,AUS,45-54,4,2882908,0.1387487911511571,0.03780520059686589,0.3552520146609405,1.387487911511571,0.37805200596865884,3.552520146609405
2008,Amphetamines,Accidental,Underlying,All,AUS,45-54,1,2935638,0.034064145511129094,8.61467483224418e-4,0.18979326768259785,0.34064145511129096,0.00861467483224418,1.8979326768259785
2009,Amphetamines,Accidental,Underlying,All,AUS,45-54,3,2984512,0.10051894581090644,0.02072939287492341,0.2937591334354743,1.0051894581090643,0.2072939287492341,2.937591334354743
2010,Amphetamines,Accidental,Underlying,All,AUS,45-54,2,3015387,0.06632647816018308,0.008032257193499136,0.2395942212279708,0.6632647816018309,0.08032257193499136,2.3959422122797083
2011,Amphetamines,Accidental,Underlying,All,AUS,45-54,2,3035900,0.06587832273790309,0.007977984756393091,0.23797532855691797,0.6587832273790308,0.07977984756393092,2.37975328556918
2012,Amphetamines,Accidental,Underlying,All,AUS,45-54,11,3058142,0.35969552754581047,0.17955845327210535,0.6435937426481549,3.5969552754581047,1.7955845327210533,6.43593742648155
2013,Amphetamines,Accidental,Underlying,All,AUS,45-54,11,3080735,0.357057650203604,0.17824163629992934,0.6388738581310999,3.5705765020360403,1.7824163629992933,6.3887385813109985
2014,Amphetamines,Accidental,Underlying,All,AUS,45-54,11,3104578,0.3543154657412376,0.17687274966403252,0.633967339628611,3.5431546574123765,1.7687274966403252,6.339673396286109
2015,Amphetamines,Accidental,Underlying,All,AUS,45-54,18,3125999,0.5758159231656824,0.34126429877382175,0.910037881013318,5.758159231656824,3.4126429877382174,9.10037881013318
